feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
Fz_highalpha_spectral_flatness,-0.11608456347971259,0.004477359906153642,[-0.19 -0.04],-0.027538749857479294,0.5014868726708106,[-0.11  0.05],600.0
Fz_highalpha_spectral_edge_frequency,,,,,,,600.0
Fz_highalpha_spectral_diff,0.025169022322038045,0.5390212172387232,[-0.06  0.11],0.01056114768532619,0.7966156515218424,[-0.07  0.09],600.0
Fz_beta_relative_power,0.012677600020845357,0.7570307356172306,[-0.07  0.09],0.025558378722885803,0.5327590876725945,[-0.05  0.11],600.0
Fz_beta_spectral_entropy,-0.05807789822062226,0.15605503393403516,[-0.14  0.02],0.007791725411783849,0.8491967840823391,[-0.07  0.09],600.0
Fz_beta_spectral_flatness,-0.06287655704751935,0.1245656993610552,[-0.14  0.02],0.0061600415606743245,0.8805088899546307,[-0.07  0.09],600.0
Fz_beta_spectral_edge_frequency,,,,,,,600.0
Fz_beta_spectral_diff,0.05190717340455509,0.20496271676394837,[-0.03  0.13],0.037880600668692296,0.35510772090347853,[-0.04  0.12],600.0
Fz_lowgamma_relative_power,-0.01916781447220444,0.6399328272462765,[-0.1   0.06],-0.021080901394328173,0.6069082372918236,[-0.1   0.06],600.0
Fz_lowgamma_spectral_entropy,-0.10489921711990152,0.010260403899670228,[-0.18 -0.02],-0.07379059737268939,0.07136286971322019,[-0.15  0.01],600.0
Fz_lowgamma_spectral_flatness,-0.10448048908295855,0.010569322087776147,[-0.18 -0.02],-0.07312662559303446,0.07395483565695445,[-0.15  0.01],600.0
Fz_lowgamma_spectral_edge_frequency,,,,,,,600.0
Fz_lowgamma_spectral_diff,-0.018405146901857055,0.6533043306856008,[-0.1   0.06],-0.011776913400127986,0.7738056868517365,[-0.09  0.07],600.0
O1_delta_relative_power,0.045039026476560114,0.2714891331630869,[-0.04  0.12],0.050358086213955634,0.21882360690534028,[-0.03  0.13],600.0
O1_delta_spectral_entropy,0.00786407827270709,0.8478134320461436,[-0.07  0.09],0.02403752383802354,0.5574257548177097,[-0.06  0.1 ],600.0
O1_delta_spectral_flatness,0.009264504950716153,0.8211350077757786,[-0.07  0.09],0.024961962790429035,0.542366336798027,[-0.06  0.1 ],600.0
O1_delta_spectral_edge_frequency,,,,,,,600.0
O1_delta_spectral_diff,0.010525790878464069,0.7972817134522077,[-0.07  0.09],0.027803267542249686,0.49738449824746933,[-0.05  0.11],600.0
O1_theta_relative_power,-0.03027999117131617,0.4598534046127377,[-0.11  0.05],-0.028678326840973312,0.4839413275641853,[-0.11  0.05],600.0
O1_theta_spectral_entropy,-0.0671427012953354,0.10093735811108634,[-0.15  0.01],0.004674493480441881,0.9091809607206324,[-0.08  0.08],600.0
O1_theta_spectral_flatness,-0.06683464453083657,0.10251457306524664,[-0.15  0.01],0.006333333144616106,0.8771736665958845,[-0.07  0.09],600.0
O1_theta_spectral_edge_frequency,,,,,,,600.0
O1_theta_spectral_diff,0.038130202966504524,0.3519440823580299,[-0.04  0.12],0.023238625751492503,0.5706015226515163,[-0.06  0.1 ],600.0
O1_lowalpha_relative_power,-0.025505845904913782,0.533601840289448,[-0.11  0.05],-0.004723543809781678,0.9082321604659755,[-0.08  0.08],600.0
O1_lowalpha_spectral_entropy,-0.03232933638756193,0.43003311942050404,[-0.11  0.05],-0.018922320738505752,0.6442245091649956,[-0.1   0.06],600.0
O1_lowalpha_spectral_flatness,-0.03220464719216679,0.4318148641273283,[-0.11  0.05],-0.019008217888435486,0.6427215136287439,[-0.1   0.06],600.0
O1_lowalpha_spectral_edge_frequency,,,,,,,600.0
O1_lowalpha_spectral_diff,-0.016558959911576594,0.6861289613846446,[-0.1   0.06],-0.04517090450079971,0.27008673704607994,[-0.12  0.04],600.0
O1_highalpha_relative_power,0.037155305711358444,0.36440182037926083,[-0.04  0.12],0.04401702066929469,0.2825257820897531,[-0.04  0.12],600.0
O1_highalpha_spectral_entropy,-0.0695952603096937,0.08905825736596727,[-0.15  0.01],0.031012891028002396,0.4490584091673594,[-0.05  0.11],600.0
O1_highalpha_spectral_flatness,-0.06961458874023063,0.08896930771025251,[-0.15  0.01],0.031721096211921256,0.43876478955761145,[-0.05  0.11],600.0
O1_highalpha_spectral_edge_frequency,,,,,,,600.0
O1_highalpha_spectral_diff,0.003051113722085503,0.9406474602040407,[-0.08  0.08],0.008277568120527153,0.8399167990862758,[-0.07  0.09],600.0
O1_beta_relative_power,-0.019709502225715606,0.6305056918079057,[-0.1   0.06],-0.018220578962729456,0.6565572481847475,[-0.1   0.06],600.0
O1_beta_spectral_entropy,-0.05914238865269414,0.14859589911977744,[-0.14  0.02],-0.016404471257620876,0.6889037769881841,[-0.1   0.06],600.0
O1_beta_spectral_flatness,-0.059845446054026766,0.14382038235712627,[-0.14  0.02],-0.016036964875033678,0.6955214092857578,[-0.1   0.06],600.0
O1_beta_spectral_edge_frequency,,,,,,,600.0
O1_beta_spectral_diff,0.05737784795388735,0.16111272853776457,[-0.02  0.14],0.04464206457635154,0.2757404288417726,[-0.04  0.12],600.0
O1_lowgamma_relative_power,-0.00226767617978841,0.9558692805770906,[-0.08  0.08],-0.0008689004071562919,0.9830831864857321,[-0.08  0.08],600.0
O1_lowgamma_spectral_entropy,-0.03673771485349243,0.3698210861892801,[-0.12  0.04],-0.0077614202977386235,0.8497763412635378,[-0.09  0.07],600.0
O1_lowgamma_spectral_flatness,-0.03643636160281,0.3737627504428257,[-0.12  0.04],-0.005551078877163023,0.8922455660775891,[-0.09  0.07],600.0
O1_lowgamma_spectral_edge_frequency,,,,,,,600.0
O1_lowgamma_spectral_diff,-0.06464907819178908,0.11427284730607429,[-0.14  0.02],-0.06650521666759879,0.10422277990450787,[-0.15  0.01],600.0
O2_delta_relative_power,0.03495043656937868,0.39357516647843527,[-0.05  0.11],0.04281715655490685,0.2958653647764818,[-0.04  0.12],600.0
O2_delta_spectral_entropy,0.012285648185585574,0.7643171839935123,[-0.07  0.09],0.01885265689873213,0.6454445272324487,[-0.06  0.1 ],600.0
O2_delta_spectral_flatness,0.01306146880658307,0.749915366810016,[-0.07  0.09],0.020526062293078455,0.6164079523988317,[-0.06  0.1 ],600.0
O2_delta_spectral_edge_frequency,,,,,,,600.0
O2_delta_spectral_diff,0.034033051271981,0.40611775859965793,[-0.05  0.11],0.04384842232097056,0.2843752254883731,[-0.04  0.12],600.0
O2_theta_relative_power,-0.007077664715276375,0.8628734746143361,[-0.09  0.07],-0.012528981658086464,0.7597910797001345,[-0.09  0.07],600.0
O2_theta_spectral_entropy,-0.006855027110482688,0.8671463400052695,[-0.09  0.07],0.005894786535005078,0.8856181476897518,[-0.07  0.09],600.0
O2_theta_spectral_flatness,-0.006407990656802727,0.875737451615983,[-0.09  0.07],0.006071290803019252,0.8822178373080709,[-0.07  0.09],600.0
O2_theta_spectral_edge_frequency,,,,,,,600.0
O2_theta_spectral_diff,0.010747548400512232,0.7931066333756491,[-0.07  0.09],-0.002484873012297846,0.9516474027532351,[-0.08  0.08],600.0
O2_lowalpha_relative_power,-0.03555636893418029,0.3854205978176217,[-0.12  0.04],-0.016504568211698222,0.6871054275101226,[-0.1   0.06],600.0
O2_lowalpha_spectral_entropy,-0.03563482442618829,0.3843723350694682,[-0.12  0.04],-0.0004494356127863229,0.9912493599722209,[-0.08  0.08],600.0
O2_lowalpha_spectral_flatness,-0.03543053256279128,0.38710556237247584,[-0.12  0.04],0.0006490867663809867,0.9873623692580842,[-0.08  0.08],600.0
O2_lowalpha_spectral_edge_frequency,,,,,,,600.0
O2_lowalpha_spectral_diff,-0.019210149148573854,0.639193947331439,[-0.1   0.06],-0.0512142241203414,0.21108227769051116,[-0.13  0.03],600.0
O2_highalpha_relative_power,0.054398539213320295,0.18402472730333577,[-0.03  0.13],0.06211216359608166,0.12922114737909857,[-0.02  0.14],600.0
O2_highalpha_spectral_entropy,-0.006259579009281959,0.8785928991468408,[-0.09  0.07],0.049224716931106964,0.229381646390591,[-0.03  0.13],600.0
O2_highalpha_spectral_flatness,-0.007642514490401168,0.8520510838424268,[-0.09  0.07],0.049260733012590985,0.22904066726782443,[-0.03  0.13],600.0
O2_highalpha_spectral_edge_frequency,,,,,,,600.0
O2_highalpha_spectral_diff,-0.019390552982859223,0.6360493139634713,[-0.1   0.06],0.001386481141609567,0.9730094121723276,[-0.08  0.08],600.0
O2_beta_relative_power,-0.042118893188099644,0.30381891561057806,[-0.12  0.04],-0.048092760756060254,0.2402824555923419,[-0.13  0.03],600.0
O2_beta_spectral_entropy,-0.018661753301720534,0.6487926820265375,[-0.1   0.06],0.010127315088568154,0.8047983909294897,[-0.07  0.09],600.0
O2_beta_spectral_flatness,-0.01758455891762259,0.6678162938105776,[-0.1   0.06],0.010927299343883083,0.7897267503082328,[-0.07  0.09],600.0
O2_beta_spectral_edge_frequency,,,,,,,600.0
O2_beta_spectral_diff,0.0251546977915112,0.5392523025721718,[-0.06  0.11],0.027590585843212636,0.500681548833414,[-0.05  0.11],600.0
O2_lowgamma_relative_power,0.0025820297919116166,0.9497592977149079,[-0.08  0.08],0.0005267700548495736,0.9897437129026666,[-0.08  0.08],600.0
O2_lowgamma_spectral_entropy,0.004645794486382133,0.9097361569224414,[-0.08  0.08],0.011166857059189532,0.7852284491172441,[-0.07  0.09],600.0
O2_lowgamma_spectral_flatness,0.004551313843368647,0.9115642408095765,[-0.08  0.08],0.012997936553710144,0.7510915503850816,[-0.07  0.09],600.0
O2_lowgamma_spectral_edge_frequency,,,,,,,600.0
O2_lowgamma_spectral_diff,-0.0619819313702948,0.13002758078994253,[-0.14  0.02],-0.06560332976292071,0.10901493259384504,[-0.15  0.01],600.0
P3_delta_relative_power,0.04535566744946155,0.2681303084388879,[-0.03  0.13],0.056226667373535176,0.16969680540779608,[-0.02  0.14],600.0
P3_delta_spectral_entropy,-0.029339395752950984,0.47391742985393315,[-0.11  0.05],0.011184578116912956,0.7848959735021411,[-0.07  0.09],600.0
P3_delta_spectral_flatness,-0.02742454921351858,0.5032635050596612,[-0.11  0.05],0.011290268419171077,0.782913867949069,[-0.07  0.09],600.0
P3_delta_spectral_edge_frequency,,,,,,,600.0
P3_delta_spectral_diff,0.023893011656940653,0.5597981296247395,[-0.06  0.1 ],0.0521401645833314,0.20293431804046974,[-0.03  0.13],600.0
P3_theta_relative_power,-0.03621869171030127,0.37662591385383515,[-0.12  0.04],-0.04217243006021747,0.3032041366540787,[-0.12  0.04],600.0
P3_theta_spectral_entropy,-0.09220656660508018,0.024138941715783204,[-0.17 -0.01],-0.05916221027078919,0.14845962628889475,[-0.14  0.02],600.0
P3_theta_spectral_flatness,-0.0913784789308269,0.025445318246694642,[-0.17 -0.01],-0.057851628267752836,0.15767646591400142,[-0.14  0.02],600.0
P3_theta_spectral_edge_frequency,,,,,,,600.0
P3_theta_spectral_diff,0.030002960833275475,0.46397125260019534,[-0.05  0.11],0.007492793595997247,0.8549170830835933,[-0.07  0.09],600.0
P3_lowalpha_relative_power,-0.023033656338321374,0.5740056658057351,[-0.1   0.06],-0.007821988805067384,0.8486181058923901,[-0.09  0.07],600.0
P3_lowalpha_spectral_entropy,-0.0752561317931257,0.06590424414990442,[-0.15  0.  ],-0.01593637745142948,0.6973367373182802,[-0.1   0.06],600.0
P3_lowalpha_spectral_flatness,-0.07556154311261334,0.06481104250988755,[-0.15  0.  ],-0.015485363279144779,0.7054974435525124,[-0.1   0.06],600.0
P3_lowalpha_spectral_edge_frequency,,,,,,,600.0
P3_lowalpha_spectral_diff,-0.04431885745306835,0.2792351307928214,[-0.12  0.04],-0.054235185277135334,0.18534723979167508,[-0.13  0.03],600.0
P3_highalpha_relative_power,0.03650733999040243,0.37283203484764826,[-0.04  0.12],0.027181712832937445,0.5070523334467618,[-0.05  0.11],600.0
P3_highalpha_spectral_entropy,-0.03184575252226961,0.43696703644613344,[-0.11  0.05],0.020966277542383106,0.6088654267111056,[-0.06  0.1 ],600.0
P3_highalpha_spectral_flatness,-0.03249726217566642,0.42764028798846476,[-0.11  0.05],0.02138309175776036,0.6017618619730671,[-0.06  0.1 ],600.0
P3_highalpha_spectral_edge_frequency,,,,,,,600.0
P3_highalpha_spectral_diff,0.023944344892040094,0.5589548618011948,[-0.06  0.1 ],0.026470673653518472,0.5182316259788317,[-0.05  0.11],600.0
P3_beta_relative_power,0.016404568274855074,0.6889020331178695,[-0.06  0.1 ],0.027289613069465618,0.5053669883739378,[-0.05  0.11],600.0
P3_beta_spectral_entropy,-0.005713267439280573,0.8891172595127032,[-0.09  0.07],0.0028534870506428034,0.9444854331331405,[-0.08  0.08],600.0
P3_beta_spectral_flatness,-0.00784628863770288,0.848153518162581,[-0.09  0.07],0.0008963951068747652,0.9825479699713138,[-0.08  0.08],600.0
P3_beta_spectral_edge_frequency,,,,,,,600.0
P3_beta_spectral_diff,0.061179897646848384,0.13508015508428495,[-0.02  0.14],0.0582309450591753,0.15496548769967325,[-0.02  0.14],600.0
P3_lowgamma_relative_power,-0.01733330433799441,0.6722848975594656,[-0.1   0.06],-0.013563878985549725,0.740634783949591,[-0.09  0.07],600.0
P3_lowgamma_spectral_entropy,-0.10091834484560033,0.013548985210417044,[-0.18 -0.02],-0.08754158982313878,0.032324328984835976,[-0.17 -0.01],600.0
P3_lowgamma_spectral_flatness,-0.10047910457753172,0.013963437491521203,[-0.18 -0.02],-0.08608934953240856,0.03531427575432793,[-0.17 -0.01],600.0
P3_lowgamma_spectral_edge_frequency,,,,,,,600.0
P3_lowgamma_spectral_diff,0.010095363551328273,0.8054019012842213,[-0.07  0.09],0.004094636954788718,0.9204067866446513,[-0.08  0.08],600.0
P4_delta_relative_power,0.025863157265796324,0.527882998999913,[-0.05  0.11],0.020859293203528587,0.6106946962556085,[-0.06  0.1 ],600.0
P4_delta_spectral_entropy,0.04452218157417932,0.2770331845661498,[-0.04  0.12],0.021298705908052603,0.6031969972896816,[-0.06  0.1 ],600.0
P4_delta_spectral_flatness,0.043427606555693506,0.28902696242937254,[-0.04  0.12],0.02004231897322658,0.624743081239229,[-0.06  0.1 ],600.0
P4_delta_spectral_edge_frequency,,,,,,,600.0
P4_delta_spectral_diff,0.06229169394018789,0.1281158062346909,[-0.02  0.14],0.068879717258877,0.09240179199510583,[-0.01  0.15],600.0
P4_theta_relative_power,-0.003048331936770643,0.9407014740319274,[-0.08  0.08],-0.001854248933384074,0.9639088059040194,[-0.08  0.08],600.0
P4_theta_spectral_entropy,0.004714146671061962,0.9084139230307136,[-0.08  0.08],0.046279133031239865,0.2584975937409176,[-0.03  0.13],600.0
P4_theta_spectral_flatness,0.004464514060445063,0.9132441213628524,[-0.08  0.08],0.046614129005245315,0.2550631106162077,[-0.03  0.13],600.0
P4_theta_spectral_edge_frequency,,,,,,,600.0
P4_theta_spectral_diff,0.07183362948544611,0.07922255125855651,[-0.01  0.15],0.05993930481209262,0.14319183097818514,[-0.02  0.14],600.0
P4_lowalpha_relative_power,-0.044034679565684784,0.2823325440530379,[-0.12  0.04],-0.04212418884147975,0.30375806734717886,[-0.12  0.04],600.0
P4_lowalpha_spectral_entropy,-0.0537371259532164,0.18942279131516393,[-0.13  0.03],-0.019919265253394908,0.6268710744144215,[-0.1   0.06],600.0
P4_lowalpha_spectral_flatness,-0.05356707434469841,0.19082927839634908,[-0.13  0.03],-0.019681537500167032,0.6309909207161305,[-0.1   0.06],600.0
P4_lowalpha_spectral_edge_frequency,,,,,,,600.0
P4_lowalpha_spectral_diff,-0.015136687456538022,0.7118297284447821,[-0.1   0.07],-0.04164342009941407,0.30931513264885685,[-0.12  0.04],600.0
P4_highalpha_relative_power,0.04451602537855412,0.27709968078536285,[-0.04  0.12],0.03363388629500228,0.41164868912436703,[-0.05  0.11],600.0
P4_highalpha_spectral_entropy,-0.026005494041409817,0.5256135804990154,[-0.11  0.05],0.08635279691272557,0.034755023029478374,[0.01 0.17],600.0
P4_highalpha_spectral_flatness,-0.02570377002338213,0.5304301696394007,[-0.11  0.05],0.08734884697360423,0.03270826746324056,[0.01 0.17],600.0
P4_highalpha_spectral_edge_frequency,,,,,,,600.0
P4_highalpha_spectral_diff,-0.036287222629565255,0.37572302673487046,[-0.12  0.04],-0.05650028197200905,0.1676261758859055,[-0.14  0.02],600.0
P4_beta_relative_power,-0.03066997824035321,0.45409127731976795,[-0.11  0.05],-0.028804975768928015,0.48201208968146925,[-0.11  0.05],600.0
P4_beta_spectral_entropy,-0.03168633352392373,0.4392668807304403,[-0.11  0.05],0.00842446179108906,0.8371153147877031,[-0.07  0.09],600.0
P4_beta_spectral_flatness,-0.031180014023609284,0.4466170639683228,[-0.11  0.05],0.010014751077975058,0.8069250474213113,[-0.07  0.09],600.0
P4_beta_spectral_edge_frequency,,,,,,,600.0
P4_beta_spectral_diff,-0.007961587310790053,0.8459498462780933,[-0.09  0.07],-0.007344721174430865,0.8577534060373648,[-0.09  0.07],600.0
P4_lowgamma_relative_power,0.020867250431904474,0.6105585560724536,[-0.06  0.1 ],0.027962820208709264,0.49491866123640815,[-0.05  0.11],600.0
P4_lowgamma_spectral_entropy,-0.005709084459711488,0.8891979197523996,[-0.09  0.07],-0.008684176318434563,0.8321672254018984,[-0.09  0.07],600.0
P4_lowgamma_spectral_flatness,-0.005822340208783001,0.8870144199796307,[-0.09  0.07],-0.008135747723387514,0.8426234493709545,[-0.09  0.07],600.0
P4_lowgamma_spectral_edge_frequency,,,,,,,600.0
P4_lowgamma_spectral_diff,-0.06421885633610486,0.1167075620224521,[-0.14  0.02],-0.06464222397722966,0.11431132165021635,[-0.14  0.02],600.0
Pz_delta_relative_power,0.01623481257628742,0.691955882071853,[-0.06  0.1 ],0.03459084462568787,0.3984634134856758,[-0.05  0.11],600.0
Pz_delta_spectral_entropy,0.00945794596498741,0.817465351552358,[-0.07  0.09],0.02215361482454366,0.5887294025733966,[-0.06  0.1 ],600.0
Pz_delta_spectral_flatness,0.009981917749879311,0.807545632061351,[-0.07  0.09],0.02277759133269977,0.5782718393046494,[-0.06  0.1 ],600.0
Pz_delta_spectral_edge_frequency,,,,,,,600.0
Pz_delta_spectral_diff,0.00429050738070578,0.9166129188068426,[-0.08  0.08],0.02305847290756186,0.5735930007825756,[-0.06  0.1 ],600.0
Pz_theta_relative_power,-0.0744898901670779,0.06871380761188757,[-0.15  0.01],-0.06357868728235361,0.1204054130862611,[-0.14  0.02],600.0
Pz_theta_spectral_entropy,-0.05037723478955165,0.21864826797519266,[-0.13  0.03],-0.051990614321139814,0.20423460486356892,[-0.13  0.03],600.0
Pz_theta_spectral_flatness,-0.049859804271136926,0.22342172135062432,[-0.13  0.03],-0.05204135824280416,0.20379272835022794,[-0.13  0.03],600.0
Pz_theta_spectral_edge_frequency,,,,,,,600.0
Pz_theta_spectral_diff,0.052589996444414144,0.19905946229388305,[-0.03  0.13],0.03659212965693269,0.37172209552664504,[-0.04  0.12],600.0
Pz_lowalpha_relative_power,-0.0312693475497518,0.4453151695004439,[-0.11  0.05],-0.020470859703581604,0.6173566571062299,[-0.1   0.06],600.0
Pz_lowalpha_spectral_entropy,-0.0578345513199434,0.15779935269484952,[-0.14  0.02],-0.008588543696261115,0.8339884605802692,[-0.09  0.07],600.0
Pz_lowalpha_spectral_flatness,-0.057636542031215286,0.15922952878278362,[-0.14  0.02],-0.007593947442606842,0.8529805562419568,[-0.09  0.07],600.0
Pz_lowalpha_spectral_edge_frequency,,,,,,,600.0
Pz_lowalpha_spectral_diff,-0.05932033784668085,0.1473759125947737,[-0.14  0.02],-0.09131176556423568,0.025553171448357937,[-0.17 -0.01],600.0
Pz_highalpha_relative_power,0.03794341292806694,0.35430991241841825,[-0.04  0.12],0.046959308557745716,0.2515574635645076,[-0.03  0.13],600.0
Pz_highalpha_spectral_entropy,-0.035766587125927014,0.38261574094769024,[-0.12  0.04],0.02915123121785825,0.47675895587027395,[-0.05  0.11],600.0
Pz_highalpha_spectral_flatness,-0.0371263965306584,0.36477538513941243,[-0.12  0.04],0.030524098856354247,0.4562419030179984,[-0.05  0.11],600.0
Pz_highalpha_spectral_edge_frequency,,,,,,,600.0
Pz_highalpha_spectral_diff,-0.001156291527166711,0.977489202442588,[-0.08  0.08],0.004482193809601979,0.9129019245375508,[-0.08  0.08],600.0
Pz_beta_relative_power,-0.005302207569638002,0.8970490541605253,[-0.09  0.07],0.012515945886103979,0.7600333441598579,[-0.07  0.09],600.0
Pz_beta_spectral_entropy,-0.03616865144437466,0.37728603134384464,[-0.12  0.04],0.007721454492859291,0.8505407739639569,[-0.07  0.09],600.0
Pz_beta_spectral_flatness,-0.03675022308239748,0.3696580389605746,[-0.12  0.04],0.005998190781372077,0.8836258318776535,[-0.07  0.09],600.0
Pz_beta_spectral_edge_frequency,,,,,,,600.0
Pz_beta_spectral_diff,0.038325080897666564,0.3494864748510136,[-0.04  0.12],0.05116046505061192,0.21156248497281907,[-0.03  0.13],600.0
Pz_lowgamma_relative_power,0.01976228018054095,0.6295903501369111,[-0.06  0.1 ],0.016647482013242804,0.6845408873804502,[-0.06  0.1 ],600.0
Pz_lowgamma_spectral_entropy,-0.014395669343855498,0.7253528715398208,[-0.09  0.07],0.011739318532586671,0.7745082343128687,[-0.07  0.09],600.0
Pz_lowgamma_spectral_flatness,-0.015097207905403646,0.7125479754351736,[-0.1   0.07],0.011143343593851354,0.7856696599701419,[-0.07  0.09],600.0
Pz_lowgamma_spectral_edge_frequency,,,,,,,600.0
Pz_lowgamma_spectral_diff,-0.04071400431504844,0.3202468044058347,[-0.12  0.04],-0.030496415918552837,0.4566506624900373,[-0.11  0.05],600.0
T3_delta_relative_power,-0.0124284652630537,0.7616597420489938,[-0.09  0.07],-0.0046402547494765545,0.9098433309380612,[-0.08  0.08],600.0
T3_delta_spectral_entropy,-0.04337886975990526,0.28956898918259705,[-0.12  0.04],-0.012690293474195926,0.7567951180665246,[-0.09  0.07],600.0
T3_delta_spectral_flatness,-0.04309455435998623,0.29274461045460987,[-0.12  0.04],-0.01315711197843262,0.7481458023155607,[-0.09  0.07],600.0
T3_delta_spectral_edge_frequency,,,,,,,600.0
T3_delta_spectral_diff,0.024322494057290808,0.5527619155284462,[-0.06  0.1 ],0.046644758511212456,0.25475067398900264,[-0.03  0.13],600.0
T3_theta_relative_power,-0.035551636463036426,0.38548388517999943,[-0.12  0.04],-0.02934565806508531,0.4738230208333385,[-0.11  0.05],600.0
T3_theta_spectral_entropy,-0.024214192998395254,0.5545321261943628,[-0.1   0.06],0.011482955993784379,0.7793038473791104,[-0.07  0.09],600.0
T3_theta_spectral_flatness,-0.024615114111945086,0.5479928322693208,[-0.1   0.06],0.011767445589943899,0.7739825975006253,[-0.07  0.09],600.0
T3_theta_spectral_edge_frequency,,,,,,,600.0
T3_theta_spectral_diff,0.01209824688079448,0.7678084183326209,[-0.07  0.09],-0.002369333550077894,0.9538931009280497,[-0.08  0.08],600.0
T3_lowalpha_relative_power,-0.021328548049713354,0.6026893017199921,[-0.1   0.06],-0.013979222013785342,0.732990775400596,[-0.09  0.07],600.0
T3_lowalpha_spectral_entropy,-0.031163693177057215,0.4468551476347533,[-0.11  0.05],0.03186693223633461,0.4366620105042185,[-0.05  0.11],600.0
T3_lowalpha_spectral_flatness,-0.029575657788127683,0.4703627583153924,[-0.11  0.05],0.03273586083866053,0.4242537507567896,[-0.05  0.11],600.0
T3_lowalpha_spectral_edge_frequency,,,,,,,600.0
T3_lowalpha_spectral_diff,-0.04204799134504543,0.3046343719208039,[-0.12  0.04],-0.05775672930770239,0.158360281251905,[-0.14  0.02],600.0
T3_highalpha_relative_power,0.0198289782345865,0.6284343999912679,[-0.06  0.1 ],0.015664792834179604,0.7022467111407199,[-0.06  0.1 ],600.0
T3_highalpha_spectral_entropy,-0.043115903135595005,0.2925053514775167,[-0.12  0.04],0.010169938202346481,0.8039934932359978,[-0.07  0.09],600.0
T3_highalpha_spectral_flatness,-0.04344735003342739,0.2888075793405161,[-0.12  0.04],0.010778125560514478,0.7925314109767281,[-0.07  0.09],600.0
T3_highalpha_spectral_edge_frequency,,,,,,,600.0
T3_highalpha_spectral_diff,0.051572409412826106,0.20790282020352022,[-0.03  0.13],0.0418505340093403,0.306912999795258,[-0.04  0.12],600.0
T3_beta_relative_power,-0.004802876311878203,0.9066978769157558,[-0.08  0.08],0.009003026520589534,0.8261015604160726,[-0.07  0.09],600.0
T3_beta_spectral_entropy,-0.0433386666044151,0.29001662259307953,[-0.12  0.04],0.004393057802770953,0.9146273413948862,[-0.08  0.08],600.0
T3_beta_spectral_flatness,-0.04538566648937733,0.26781357167006575,[-0.13  0.03],0.002171120357038085,0.957746538910438,[-0.08  0.08],600.0
T3_beta_spectral_edge_frequency,,,,,,,600.0
T3_beta_spectral_diff,-0.0036971131844017375,0.9281120006369212,[-0.08  0.08],-0.010752722596405183,0.793009287676625,[-0.09  0.07],600.0
T3_lowgamma_relative_power,0.03563145854590046,0.38441727165859196,[-0.04  0.12],0.041864113622103565,0.30675593346666197,[-0.04  0.12],600.0
T3_lowgamma_spectral_entropy,0.03332093387623931,0.4160160505695243,[-0.05  0.11],0.07501559970423904,0.06677584577037966,[-0.01  0.15],600.0
T3_lowgamma_spectral_flatness,0.030360656646400544,0.4586582200698245,[-0.05  0.11],0.07465655784814539,0.0680944783268109,[-0.01  0.15],600.0
T3_lowgamma_spectral_edge_frequency,,,,,,,600.0
T3_lowgamma_spectral_diff,-0.04452886447845359,0.27696101137573026,[-0.12  0.04],-0.05335009964641495,0.1926349777511175,[-0.13  0.03],600.0
T4_delta_relative_power,0.027719410881418615,0.4986830885676846,[-0.05  0.11],0.026963192261097762,0.5104745120567804,[-0.05  0.11],600.0
T4_delta_spectral_entropy,0.005580885763176314,0.8916705214288909,[-0.07  0.09],-0.01323985183915116,0.7466160380018434,[-0.09  0.07],600.0
T4_delta_spectral_flatness,0.0038621001303249113,0.9249131962075445,[-0.08  0.08],-0.015262626915672982,0.7095402329248681,[-0.1   0.06],600.0
T4_delta_spectral_edge_frequency,,,,,,,600.0
T4_delta_spectral_diff,0.052335270979196824,0.20124699265648113,[-0.03  0.13],0.048763000363345604,0.23378485022644427,[-0.03  0.13],600.0
T4_theta_relative_power,0.0016680087533595379,0.967531686101494,[-0.08  0.08],0.007969677990633965,0.8457952562482542,[-0.07  0.09],600.0
T4_theta_spectral_entropy,-0.0267426822695441,0.5139400174348616,[-0.11  0.05],0.040834057530756945,0.3188207527837911,[-0.04  0.12],600.0
T4_theta_spectral_flatness,-0.02695073257524846,0.5106700014352201,[-0.11  0.05],0.04178605490936174,0.30765951155749766,[-0.04  0.12],600.0
T4_theta_spectral_edge_frequency,,,,,,,600.0
T4_theta_spectral_diff,0.05733489644720988,0.16142701782183552,[-0.02  0.14],0.059324418147484584,0.14734802865469904,[-0.02  0.14],600.0
T4_lowalpha_relative_power,0.0076108394169132785,0.8526572557829368,[-0.07  0.09],0.007414722190651312,0.8564123079671097,[-0.07  0.09],600.0
T4_lowalpha_spectral_entropy,0.017743022062532896,0.6650040167559466,[-0.06  0.1 ],0.033437740916461955,0.4143827849223797,[-0.05  0.11],600.0
T4_lowalpha_spectral_flatness,0.018577576669394625,0.650271267843526,[-0.06  0.1 ],0.034714123112104533,0.39678348749152637,[-0.05  0.11],600.0
T4_lowalpha_spectral_edge_frequency,,,,,,,600.0
T4_lowalpha_spectral_diff,-0.05685095215961227,0.16500016377813553,[-0.14  0.02],-0.05895750427500164,0.14987156447663516,[-0.14  0.02],600.0
T4_highalpha_relative_power,0.05387099942694314,0.18832090418136965,[-0.03  0.13],0.04751438257854638,0.24599068894391812,[-0.03  0.13],600.0
T4_highalpha_spectral_entropy,-0.04178454894402684,0.3076769613016737,[-0.12  0.04],-0.011209780563923076,0.7844232023992043,[-0.09  0.07],600.0
